0.06,-0.10,0
0.07,0.02,0
0.09,0.07,0
-0.07,-0.08,0
-0.00,0.09,0
-0.05,-0.04,0
0.09,0.01,0
0.05,-0.04,0
0.01,-0.04,0
-0.07,0.07,0
-0.05,0.08,0
0.03,-0.07,0
0.02,0.08,0
-0.03,0.07,0
0.09,-0.08,0
-0.08,0.08,0
0.07,0.10,0
-0.03,-0.07,0
0.06,-0.02,0
0.09,0.05,0
0.08,-0.09,0
-0.08,0.03,0
0.04,-0.07,0
-0.07,-0.08,0
0.07,0.03,0
-0.06,-0.08,0
-0.07,0.10,0
-0.07,-0.09,0
0.08,-0.04,0
0.07,0.08,0
0.10,-0.03,0
-0.07,0.01,0
-0.07,0.07,0
0.04,0.06,0
-0.03,0.09,0
-0.04,0.01,0
0.07,-0.06,0
0.01,-0.03,0
-0.05,0.05,0
0.04,0.09,0
0.09,-0.07,0
-0.00,-0.06,0
0.06,0.01,0
0.06,-0.08,0
-0.08,-0.05,0
-0.04,-0.01,0
-0.07,0.09,0
0.10,-0.04,0
-0.10,-0.05,0
0.09,0.09,0
0.02,0.99,1
0.06,1.06,1
-0.01,0.96,1
0.10,0.90,1
0.05,1.03,1
0.01,0.96,1
0.00,1.00,1
-0.06,0.92,1
-0.00,0.93,1
-0.04,0.99,1
0.08,0.96,1
-0.07,0.92,1
0.07,1.03,1
0.09,1.09,1
0.03,1.06,1
0.10,1.04,1
0.10,1.06,1
0.08,0.92,1
-0.08,1.04,1
-0.07,0.92,1
0.09,1.06,1
-0.07,0.91,1
0.10,1.08,1
-0.04,1.10,1
-0.01,1.07,1
-0.09,0.95,1
0.03,1.01,1
-0.03,1.03,1
-0.06,1.04,1
-0.09,1.09,1
0.01,1.04,1
-0.04,0.93,1
-0.02,1.02,1
0.05,0.93,1
0.07,1.09,1
-0.09,1.03,1
-0.09,0.91,1
-0.08,0.97,1
-0.06,0.96,1
-0.09,0.93,1
-0.06,1.07,1
0.07,1.10,1
-0.09,1.01,1
-0.04,0.91,1
0.04,1.06,1
-0.10,1.01,1
0.07,1.01,1
0.01,1.07,1
0.09,1.10,1
0.03,0.91,1
0.97,-0.08,1
0.99,-0.02,1
1.05,-0.01,1
1.02,0.09,1
1.03,-0.09,1
1.00,-0.05,1
0.92,-0.08,1
0.93,0.05,1
1.04,-0.05,1
0.92,0.04,1
1.01,0.01,1
1.05,0.08,1
1.02,-0.01,1
1.00,0.00,1
0.97,-0.03,1
1.02,0.07,1
0.96,-0.05,1
0.91,-0.01,1
0.90,0.01,1
0.98,-0.08,1
0.97,-0.07,1
0.99,-0.01,1
1.02,-0.06,1
1.06,0.05,1
0.91,-0.10,1
1.05,0.10,1
0.97,-0.04,1
0.99,-0.03,1
1.09,0.05,1
1.09,0.07,1
0.95,-0.01,1
1.05,-0.08,1
1.06,-0.01,1
1.07,0.00,1
1.06,0.07,1
1.00,-0.05,1
0.95,-0.03,1
1.04,0.06,1
0.92,0.05,1
1.04,-0.02,1
0.98,0.03,1
0.94,0.08,1
1.07,-0.05,1
0.92,0.06,1
0.90,0.08,1
1.08,0.09,1
0.94,-0.09,1
1.03,0.07,1
1.05,0.08,1
1.09,-0.03,1
0.92,0.94,1
1.03,0.96,1
1.01,1.04,1
1.03,1.07,1
1.04,1.10,1
1.04,1.02,1
1.04,1.00,1
0.98,1.04,1
1.07,1.04,1
0.99,1.00,1
0.93,0.98,1
1.02,0.91,1
0.91,1.08,1
1.08,0.98,1
0.93,0.92,1
0.96,0.98,1
1.04,0.92,1
1.03,0.97,1
1.06,1.09,1
0.90,0.99,1
0.99,1.09,1
1.00,1.06,1
0.94,1.08,1
1.06,1.03,1
0.99,0.98,1
1.02,0.90,1
1.03,0.98,1
1.05,0.90,1
0.92,0.98,1
0.93,0.98,1
0.93,1.04,1
0.98,0.90,1
1.08,1.09,1
1.04,1.00,1
1.06,0.91,1
0.93,1.04,1
1.04,0.95,1
0.96,0.90,1
0.96,1.02,1
1.10,1.01,1
0.91,1.02,1
1.02,0.92,1
1.01,0.94,1
0.90,1.01,1
1.07,1.09,1
1.10,0.98,1
1.00,1.02,1
1.06,0.98,1
1.01,0.98,1
0.92,1.01,1
